carat,depth,table,x,y,z,symmetry_val,Good,Ideal,Premium,Very Good,E,F,G,H,I,J,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
0.58,60.8,57.0,5.4,5.42,3.29,0.9963099630996309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,64.0,61.0,6.05,6.08,3.88,0.9950657894736842,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2.3,61.4,57.0,8.51,8.48,5.22,1.0035377358490565,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,59.9,59.0,4.86,4.82,2.9,1.008298755186722,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.5,63.7,57.0,7.29,7.25,4.63,1.0055172413793103,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,62.0,54.0,4.38,4.4,2.72,0.9954545454545454,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.34,62.2,53.0,4.51,4.46,2.79,1.0112107623318385,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.0,62.2,57.0,8.11,8.09,5.04,1.0024721878862792,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.07,61.8,54.0,6.56,6.61,4.07,0.9924357034795764,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.03,61.8,56.0,6.46,6.51,4.01,0.9923195084485408,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.65,62.4,55.0,7.61,7.53,4.72,1.0106241699867198,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.72,64.0,57.0,5.67,5.71,3.64,0.9929947460595446,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.15,62.9,56.0,6.7,6.59,4.18,1.0166919575113809,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.02,61.1,57.0,6.48,6.51,3.97,0.9953917050691246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,62.7,58.0,5.66,5.73,3.57,0.9877835951134379,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.51,62.6,60.0,7.22,7.28,4.54,0.9917582417582416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.75,62.6,58.0,7.63,7.67,4.79,0.9947848761408083,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.19,62.4,54.0,6.78,6.81,4.24,0.9955947136563876,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.59,62.6,59.0,7.43,7.45,4.66,0.9973154362416108,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.51,62.2,53.4,5.11,5.15,3.19,0.9922330097087378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.27,59.7,59.0,4.19,4.22,2.51,0.9928909952606636,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,59.9,60.0,6.46,6.52,3.89,0.99079754601227,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,63.5,56.0,5.67,5.63,3.59,1.0071047957371226,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.51,63.3,58.0,7.25,7.28,4.6,0.9958791208791208,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.65,60.0,60.4,5.6,5.7,3.39,0.9824561403508772,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.36,61.7,56.0,4.57,4.6,2.83,0.9934782608695654,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.4,61.1,58.0,4.74,4.76,2.9,0.9957983193277312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.34,61.2,56.0,4.53,4.55,2.78,0.9956043956043956,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.12,61.2,60.0,6.67,6.63,4.07,1.0060331825037707,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.7,55.0,4.37,4.41,2.71,0.9909297052154196,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,60.8,58.0,5.25,5.3,3.21,0.9905660377358492,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.23,62.1,58.0,3.9,3.93,2.43,0.9923664122137404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.32,62.8,56.0,4.37,4.42,2.76,0.98868778280543,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,62.8,59.0,6.36,6.32,3.98,1.0063291139240509,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.08,63.8,59.0,6.39,6.47,4.1,0.9876352395672334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,61.2,60.0,5.19,5.13,3.16,1.0116959064327486,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,62.6,60.0,6.09,6.14,3.83,0.99185667752443,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,60.6,56.0,4.86,4.88,2.95,0.9959016393442623,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.54,61.3,56.0,5.27,5.23,3.22,1.0076481835564053,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,67.2,60.0,6.06,6.0,4.05,1.01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,60.7,61.0,6.5,6.41,3.92,1.0140405616224648,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.01,59.8,58.0,6.54,6.58,3.92,0.9939209726443768,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,61.3,60.0,4.26,4.32,2.63,0.9861111111111109,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,62.7,57.0,5.74,5.7,3.59,1.0070175438596491,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.39,61.0,55.0,4.75,4.82,2.92,0.9854771784232365,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.49,58.8,59.0,5.2,5.14,3.04,1.011673151750973,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,59.2,59.0,5.29,5.25,3.12,1.0076190476190476,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.23,63.1,56.0,6.81,6.78,4.29,1.0044247787610618,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24,62.0,57.0,4.0,4.03,2.49,0.9925558312655086,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.23,60.8,59.0,6.96,6.91,4.22,1.0072358900144718,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.55,61.9,58.0,5.24,5.2,3.23,1.0076923076923077,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,62.9,56.0,4.31,4.34,2.72,0.9930875576036866,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,62.9,56.0,4.72,4.69,2.96,1.0063965884861406,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,62.5,54.0,4.31,4.33,2.7,0.9953810623556579,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.51,62.1,58.0,7.32,7.26,4.53,1.008264462809917,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.04,61.7,56.0,6.5,6.54,4.02,0.9938837920489296,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.72,63.4,56.0,5.68,5.71,3.61,0.9947460595446584,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.36,61.4,55.0,4.57,4.6,2.82,0.9934782608695654,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.51,62.4,60.0,7.3,7.34,4.57,0.994550408719346,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,60.6,61.0,4.33,4.35,2.63,0.9954022988505749,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.59,63.5,55.0,5.31,5.36,3.39,0.9906716417910446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,62.8,57.0,4.24,4.26,2.67,0.9953051643192491,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,62.9,57.0,4.31,4.34,2.72,0.9930875576036866,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2.01,62.1,56.0,8.02,8.11,5.01,0.9889025893958076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,63.4,57.0,4.27,4.31,2.72,0.9907192575406032,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,60.9,56.0,6.44,6.5,3.94,0.9907692307692308,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.78,60.4,58.0,6.0,5.95,3.61,1.0084033613445378,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,63.4,61.0,5.62,5.58,3.55,1.007168458781362,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.51,61.9,59.0,7.31,7.39,4.55,0.9891745602165088,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.75,63.4,56.0,5.78,5.74,3.65,1.0069686411149823,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.53,61.4,56.0,5.2,5.26,3.21,0.9885931558935362,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,65.6,56.0,7.08,4.7,4.0,1.5063829787234042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.32,63.0,58.0,4.36,4.4,2.76,0.9909090909090909,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.24,61.6,59.0,6.9,6.86,4.24,1.0058309037900874,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.16,62.7,56.0,6.73,6.69,4.21,1.005979073243647,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,59.9,59.0,6.92,6.86,4.13,1.008746355685131,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,64.7,58.0,6.24,6.19,4.02,1.0080775444264942,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,62.2,55.0,6.39,6.44,3.99,0.9922360248447204,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.73,60.7,57.0,5.84,5.88,3.55,0.9931972789115646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,60.8,58.0,4.57,4.51,2.76,1.0133037694013305,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,64.3,58.0,6.09,6.05,3.9,1.006611570247934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.53,63.2,54.0,5.19,5.16,3.27,1.005813953488372,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.44,61.6,58.0,4.85,4.89,3.0,0.9918200408997956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.51,63.9,55.0,5.1,5.04,3.24,1.011904761904762,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,59.7,57.0,5.39,5.36,3.21,1.0055970149253728,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,62.0,57.0,5.73,5.76,3.56,0.9947916666666669,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.6,58.0,6.37,6.32,3.97,1.0079113924050631,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,61.7,55.0,5.17,5.21,3.2,0.9923224568138196,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.54,60.6,55.0,5.28,5.31,3.21,0.994350282485876,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5,62.6,56.0,5.06,5.1,3.18,0.992156862745098,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.95,60.7,56.0,6.31,6.27,3.82,1.0063795853269537,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,63.8,56.0,5.18,5.14,3.29,1.0077821011673151,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.35,63.1,56.0,4.46,4.51,2.83,0.9889135254988914,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,61.3,56.0,6.43,6.46,3.95,0.9953560371517028,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.77,64.6,56.4,5.78,5.84,3.75,0.9897260273972605,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.53,61.3,55.0,5.23,5.27,3.22,0.9924098671726757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.71,63.5,59.0,5.67,5.63,3.59,1.0071047957371226,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,59.2,59.0,5.86,5.8,3.45,1.010344827586207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,59.4,59.0,6.53,6.56,3.89,0.9954268292682928,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,61.1,60.0,5.66,5.7,3.47,0.9929824561403509,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.37,58.6,65.0,4.68,4.71,2.75,0.9936305732484076,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2.02,61.8,57.0,8.06,8.13,5.0,0.991389913899139,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.43,61.6,57.0,4.8,4.85,2.97,0.9896907216494846,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,58.7,59.0,5.94,5.88,3.47,1.0102040816326532,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.35,61.4,58.0,4.55,4.51,2.78,1.0088691796008868,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,61.8,53.9,4.32,4.35,2.68,0.9931034482758622,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,61.7,58.0,5.09,5.12,3.15,0.994140625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.22,62.5,56.2,6.81,6.85,4.27,0.9941605839416058,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,61.1,58.0,6.48,6.45,3.95,1.0046511627906978,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,60.8,58.0,4.33,4.38,2.65,0.9885844748858448,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5,60.6,62.0,7.22,7.24,4.38,0.9972375690607734,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.27,62.3,56.0,4.17,4.15,2.59,1.0048192771084337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.46,60.3,62.0,4.95,4.9,2.97,1.010204081632653,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.51,61.1,58.0,5.17,5.2,3.17,0.9942307692307693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,60.8,56.0,4.38,4.41,2.67,0.9931972789115646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,61.7,56.0,5.3,5.33,3.28,0.9943714821763602,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,61.7,58.0,4.4,4.38,2.71,1.0045662100456625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,60.1,68.0,5.8,5.72,3.46,1.013986013986014,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,62.9,55.0,5.12,5.08,3.21,1.0078740157480317,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.53,62.4,59.0,7.34,7.3,4.57,1.0054794520547945,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.31,62.5,56.0,4.35,4.29,2.7,1.013986013986014,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.22,61.6,56.0,6.8,6.87,4.21,0.98981077147016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3,60.9,57.0,4.35,4.32,2.64,1.0069444444444442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,60.0,59.0,3.97,4.03,2.4,0.9851116625310172,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,60.5,55.0,4.39,4.43,2.67,0.9909706546275396,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,61.6,58.0,6.4,6.46,3.96,0.9907120743034056,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.43,60.5,57.0,4.86,4.92,2.96,0.9878048780487806,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.24,58.3,57.0,4.1,4.14,2.4,0.9903381642512076,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8,62.2,55.0,5.95,5.98,3.71,0.9949832775919732,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,62.3,55.0,4.36,4.37,2.72,0.9977116704805492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.52,61.3,60.0,7.33,7.39,4.51,0.9918809201623816,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.04,61.6,61.0,6.45,6.47,3.98,0.9969088098918084,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.08,63.8,58.0,8.1,8.02,5.14,1.0099750623441397,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.68,61.3,56.0,7.77,7.67,4.73,1.013037809647979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.5,59.5,62.0,7.46,7.39,4.42,1.0094722598105548,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.05,63.3,58.0,6.42,6.48,4.08,0.9907407407407408,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,63.2,57.0,5.02,5.07,3.19,0.9901380670611438,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.5,56.0,4.28,4.3,2.68,0.9953488372093025,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,60.1,57.0,4.41,4.38,2.64,1.0068493150684932,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5,62.8,61.0,4.99,5.01,3.14,0.9960079840319362,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,60.7,60.0,7.39,7.43,4.5,0.9946164199192464,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,61.6,59.0,6.41,6.39,3.94,1.0031298904538342,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,61.1,57.0,4.36,4.35,2.66,1.0022988505747128,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.65,61.7,55.0,7.6,7.63,4.7,0.9960681520314548,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.9,63.6,61.0,6.07,6.03,3.85,1.0066334991708126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.53,61.0,57.0,5.23,5.26,3.22,0.9942965779467682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.91,64.0,57.0,6.08,6.17,3.92,0.9854132901134522,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.51,62.6,60.0,7.34,7.27,4.57,1.009628610729023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.52,64.9,58.0,7.18,7.13,4.65,1.0070126227208975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.9,61.9,55.0,6.21,6.19,3.84,1.0032310177705976,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,61.6,55.0,4.44,4.46,2.74,0.9955156950672648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,64.4,61.0,4.2,4.16,2.69,1.0096153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.7,63.5,56.0,7.53,7.64,4.82,0.9856020942408378,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,62.1,56.0,4.31,4.32,2.68,0.9976851851851851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,61.2,54.0,4.38,4.41,2.69,0.9931972789115646,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.38,58.8,62.0,4.68,4.71,2.76,0.9936305732484076,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.77,62.4,63.0,5.8,5.84,3.63,0.9931506849315068,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1.1,61.2,56.0,6.66,6.74,4.1,0.9881305637982196,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.54,63.7,57.0,5.22,5.14,3.3,1.0155642023346303,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,62.0,57.0,4.44,4.49,2.77,0.9888641425389756,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.43,61.6,57.0,4.85,4.8,2.97,1.0104166666666667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,61.3,55.0,4.37,4.34,2.67,1.0069124423963134,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,61.3,61.0,4.49,4.45,2.74,1.0089887640449438,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.57,61.2,57.0,5.31,5.35,3.26,0.9925233644859812,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,61.3,60.0,5.74,5.71,3.51,1.0052539404553416,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.42,62.1,55.0,4.81,4.85,3.0,0.9917525773195875,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.71,63.0,58.0,5.68,5.66,3.57,1.0035335689045937,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.5,62.1,60.0,7.34,7.28,4.54,1.0082417582417582,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.52,62.3,55.0,7.37,7.33,4.58,1.005457025920873,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,60.4,56.0,5.38,5.31,3.23,1.0131826741996235,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.02,62.1,61.0,8.06,7.99,4.98,1.0087609511889863,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,62.0,63.0,6.34,6.25,3.9,1.0144,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.32,62.2,55.0,4.37,4.38,2.72,0.9977168949771691,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.04,62.0,55.0,6.48,6.51,4.03,0.9953917050691246,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.14,61.9,57.0,8.34,8.28,5.14,1.0072463768115942,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.65,59.4,62.0,5.72,5.66,3.38,1.0106007067137808,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.79,62.3,57.0,5.9,5.85,3.66,1.0085470085470087,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,61.6,58.0,6.45,6.4,3.96,1.0078125,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,62.4,53.0,5.75,5.78,3.6,0.9948096885813148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.32,61.7,58.0,4.38,4.34,2.69,1.0092165898617511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,60.3,59.0,4.8,4.76,2.88,1.0084033613445378,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,62.0,57.0,5.66,5.7,3.52,0.9929824561403509,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.52,62.5,59.0,7.33,7.26,4.56,1.0096418732782368,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.9,57.0,7.3,7.27,4.58,1.0041265474552958,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,61.0,54.0,5.28,5.3,3.23,0.9962264150943396,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,59.7,60.0,5.11,5.14,3.06,0.9941634241245138,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.43,59.3,59.0,4.95,4.97,2.94,0.9959758551307848,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.91,61.8,57.0,6.16,6.2,3.82,0.9935483870967742,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,62.1,56.0,4.43,4.46,2.76,0.9932735426008968,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,61.8,54.0,5.15,5.18,3.19,0.9942084942084944,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.24,62.7,54.0,3.99,4.02,2.51,0.9925373134328359,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,61.5,60.0,6.34,6.38,3.91,0.9937304075235108,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,60.2,56.0,5.18,5.24,3.14,0.9885496183206106,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,62.3,56.0,6.43,6.45,4.01,0.9968992248062016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,60.3,58.0,4.83,4.79,2.9,1.0083507306889352,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.11,60.8,57.0,6.7,6.73,4.08,0.9955423476968795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.22,59.2,61.0,6.99,6.92,4.12,1.0101156069364163,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,60.7,57.0,6.16,6.23,3.76,0.9887640449438202,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.7,61.6,56.0,7.65,7.55,4.68,1.0132450331125828,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.67,60.5,60.0,5.69,5.65,3.43,1.0070796460176992,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.62,61.8,59.0,7.55,7.52,4.66,1.0039893617021276,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.47,60.6,61.0,5.04,5.0,3.04,1.008,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.04,61.0,61.0,8.14,8.08,4.95,1.0074257425742574,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,59.1,59.0,4.45,4.48,2.64,0.9933035714285714,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,61.3,58.0,5.73,5.78,3.53,0.991349480968858,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,63.0,56.0,4.38,4.35,2.75,1.006896551724138,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.06,62.4,57.0,6.48,6.54,4.06,0.9908256880733946,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.78,61.2,54.0,5.96,6.0,3.66,0.9933333333333332,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
